height,weight,label
165,135,fat
163,188,fat
197,63,thin
187,48,thin
152,56,normal
183,132,fat
173,52,thin
162,114,fat
182,78,normal
197,40,thin
187,85,normal
150,187,fat
191,43,thin
176,71,normal
170,76,fat
166,85,fat
179,75,normal
186,174,fat
174,79,fat
158,153,fat
164,200,fat
196,95,normal
185,90,fat
180,56,thin
168,199,fat
155,196,fat
185,36,thin
153,63,fat
200,62,thin
172,53,thin
192,74,normal
199,97,normal
171,199,fat
167,72,fat
164,186,fat
186,159,fat
186,127,fat
170,37,thin
177,118,fat
194,81,normal
177,87,fat
189,38,thin
152,70,fat
198,155,fat
151,170,fat
161,76,fat
162,99,fat
171,150,fat
155,39,thin
181,103,fat
191,138,fat
162,71,fat
150,144,fat
156,62,fat
180,162,fat
192,78,normal
186,160,fat
165,76,fat
164,142,fat
159,196,fat
167,67,normal
175,140,fat
150,83,fat
173,151,fat
168,56,normal
151,85,fat
170,134,fat
181,83,fat
162,126,fat
197,108,fat
152,37,thin
172,63,normal
171,138,fat
166,197,fat
198,133,fat
189,92,fat
154,163,fat
169,60,normal
200,186,fat
181,164,fat
167,200,fat
162,169,fat
192,194,fat
188,121,fat
166,120,fat
167,174,fat
173,122,fat
166,178,fat
156,185,fat
197,139,fat
177,171,fat
171,95,fat
187,96,fat
190,60,thin
192,107,fat
170,129,fat
157,89,fat
161,115,fat
195,56,thin
161,157,fat
194,72,normal
189,149,fat
184,133,fat
179,64,normal
177,188,fat
158,65,fat
190,130,fat
166,160,fat
169,183,fat
163,119,fat
184,69,normal
162,102,fat
162,148,fat
170,165,fat
189,165,fat
171,199,fat
181,172,fat
195,133,fat
172,200,fat
150,120,fat
198,77,normal
194,180,fat
151,92,fat
177,136,fat
195,141,fat
199,96,normal
193,72,normal
171,104,fat
172,154,fat
181,45,thin
157,87,fat
188,46,thin
187,180,fat
167,165,fat
150,121,fat
155,138,fat
186,109,fat
195,96,fat
169,150,fat
198,96,normal
185,42,thin
177,165,fat
184,162,fat
188,67,normal
187,64,thin
192,56,thin
167,121,fat
159,68,fat
181,96,fat
190,82,normal
167,91,fat
175,114,fat
189,159,fat
175,186,fat
150,117,fat
172,90,fat
151,119,fat
153,135,fat
173,153,fat
196,177,fat
184,130,fat
152,65,fat
196,143,fat
173,97,fat
188,100,fat
189,101,fat
196,89,normal
159,112,fat
186,48,thin
196,36,thin
182,168,fat
196,120,fat
184,43,thin
175,48,thin
156,116,fat
167,174,fat
177,111,fat
163,178,fat
181,142,fat
165,63,normal
188,167,fat
161,101,fat
174,101,fat
155,80,fat
178,118,fat
167,118,fat
156,79,fat
151,77,fat
162,134,fat
154,181,fat
182,60,thin
195,66,thin
156,168,fat
173,64,normal
195,163,fat
154,104,fat
172,122,fat
173,95,fat
169,101,fat
155,105,fat
169,143,fat
161,61,normal
190,164,fat
183,170,fat
175,177,fat
193,47,thin
161,35,thin
152,162,fat
167,191,fat
163,180,fat
198,149,fat
180,139,fat
184,55,thin
150,112,fat
178,105,fat
191,50,thin
192,145,fat
159,134,fat
170,96,fat
183,80,normal
195,187,fat
184,51,thin
193,74,normal
178,161,fat
179,129,fat
191,148,fat
194,67,thin
183,86,fat
189,154,fat
192,142,fat
196,131,fat
179,175,fat
171,92,fat
193,116,fat
172,166,fat
185,80,normal
167,138,fat
179,97,fat
191,157,fat
198,100,fat
199,159,fat
196,196,fat
157,180,fat
187,163,fat
160,110,fat
195,125,fat
160,192,fat
197,194,fat
200,82,normal
175,147,fat
178,200,fat
191,123,fat
197,135,fat
188,138,fat
173,125,fat
175,200,fat
183,167,fat
189,98,fat
158,99,fat
173,57,normal
183,83,normal
171,199,fat
186,74,normal
167,145,fat
181,73,normal
157,177,fat
174,87,fat
176,108,fat
196,105,fat
192,142,fat
195,200,fat
172,85,fat
159,79,fat
180,126,fat
161,56,normal
192,75,normal
200,171,fat
153,94,fat
155,67,fat
159,50,normal
170,116,fat
179,122,fat
184,122,fat
168,141,fat
186,88,fat
162,189,fat
181,186,fat
185,67,normal
178,139,fat
167,43,thin
168,96,fat
178,194,fat
171,153,fat
185,194,fat
162,119,fat
179,66,normal
193,94,fat
177,48,thin
169,131,fat
172,75,fat
164,88,fat
200,124,fat
159,52,normal
200,106,fat
154,147,fat
165,147,fat
179,90,fat
193,39,thin
188,106,fat
180,176,fat
184,122,fat
168,155,fat
177,94,fat
163,74,fat
154,194,fat
155,125,fat
163,188,fat
156,119,fat
151,93,fat
195,86,normal
196,136,fat
185,37,thin
184,76,normal
184,95,fat
172,71,normal
196,45,thin
151,197,fat
168,141,fat
155,195,fat
185,195,fat
173,161,fat
158,71,fat
153,45,normal
195,67,thin
194,162,fat
163,163,fat
195,146,fat
161,144,fat
169,127,fat
195,179,fat
191,115,fat
168,78,fat
153,106,fat
191,56,thin
184,36,thin
151,176,fat
162,50,normal
184,66,normal
168,97,fat
167,191,fat
191,182,fat
196,40,thin
191,154,fat
152,71,fat
188,87,normal
190,84,normal
198,82,normal
189,190,fat
188,89,fat
199,120,fat
182,66,normal
195,128,fat
186,52,thin
155,137,fat
177,87,fat
173,101,fat
193,74,normal
196,97,fat
163,50,normal
175,44,thin
187,116,fat
151,175,fat
179,62,normal
150,52,normal
181,105,fat
164,35,thin
152,182,fat
151,153,fat
177,125,fat
198,78,normal
151,157,fat
153,179,fat
185,58,thin
153,157,fat
199,196,fat
192,106,fat
156,73,fat
164,73,fat
185,134,fat
159,103,fat
173,179,fat
162,51,normal
194,93,normal
197,129,fat
197,80,normal
171,74,fat
183,195,fat
158,187,fat
162,141,fat
187,111,fat
174,104,fat
155,152,fat
160,90,fat
153,85,fat
182,92,fat
169,115,fat
191,196,fat
173,139,fat
157,80,fat
183,121,fat
159,45,thin
155,147,fat
152,159,fat
156,163,fat
178,132,fat
180,181,fat
184,41,thin
157,94,fat
152,120,fat
157,130,fat
179,79,normal
200,185,fat
191,82,normal
164,85,fat
191,161,fat
185,109,fat
179,88,fat
163,41,thin
193,65,thin
154,114,fat
165,40,thin
155,83,fat
158,145,fat
168,125,fat
161,183,fat
183,45,thin
182,150,fat
164,122,fat
162,96,fat
171,150,fat
162,52,normal
172,158,fat
181,154,fat
165,58,normal
159,54,normal
151,112,fat
161,151,fat
182,44,thin
186,40,thin
180,68,normal
154,189,fat
173,146,fat
197,104,fat
200,121,fat
168,119,fat
157,106,fat
154,38,thin
171,139,fat
154,149,fat
160,149,fat
189,143,fat
151,154,fat
158,42,thin
179,164,fat
188,38,thin
195,185,fat
178,119,fat
195,63,thin
195,70,thin
181,86,fat
151,136,fat
171,43,thin
168,48,thin
172,105,fat
174,114,fat
172,90,fat
174,189,fat
198,100,fat
194,71,normal
155,115,fat
165,41,thin
195,55,thin
198,178,fat
151,62,fat
192,107,fat
165,200,fat
164,124,fat
185,55,thin
179,40,thin
189,129,fat
198,151,fat
164,61,normal
152,40,thin
159,43,thin
163,94,fat
186,74,normal
184,67,normal
185,199,fat
150,182,fat
178,151,fat
169,75,fat
184,137,fat
161,90,fat
172,86,fat
167,87,fat
164,149,fat
172,121,fat
160,109,fat
189,52,thin
180,174,fat
166,166,fat
165,139,fat
159,112,fat
159,132,fat
160,74,fat
165,150,fat
159,129,fat
162,83,fat
164,133,fat
169,156,fat
153,143,fat
172,183,fat
199,112,fat
159,85,fat
181,54,thin
153,71,fat
167,186,fat
164,120,fat
158,169,fat
157,151,fat
176,83,fat
178,54,thin
157,188,fat
169,160,fat
182,161,fat
150,157,fat
170,132,fat
186,109,fat
181,88,fat
197,149,fat
156,125,fat
175,148,fat
171,120,fat
173,69,normal
194,184,fat
160,162,fat
176,106,fat
196,66,thin
158,157,fat
160,197,fat
153,199,fat
169,162,fat
165,37,thin
172,178,fat
188,157,fat
192,129,fat
151,54,normal
157,195,fat
152,134,fat
169,134,fat
199,38,thin
155,151,fat
191,161,fat
166,198,fat
187,61,thin
186,135,fat
150,162,fat
163,144,fat
174,196,fat
168,176,fat
195,36,thin
150,116,fat
190,140,fat
198,68,thin
194,81,normal
178,58,thin
165,39,thin
185,154,fat
194,112,fat
166,67,normal
188,49,thin
179,43,thin
169,114,fat
167,107,fat
173,117,fat
194,154,fat
188,97,fat
177,161,fat
161,54,normal
190,97,fat
200,93,normal
154,45,normal
180,118,fat
151,95,fat
199,138,fat
199,69,thin
166,94,fat
181,100,fat
187,193,fat
199,178,fat
177,36,thin
199,56,thin
177,149,fat
167,114,fat
167,146,fat
164,94,fat
185,40,thin
184,79,normal
155,43,thin
188,175,fat
189,98,fat
189,169,fat
163,145,fat
165,155,fat
174,53,thin
165,46,thin
181,60,thin
184,145,fat
195,156,fat
176,93,fat
173,169,fat
196,125,fat
168,188,fat
172,166,fat
185,132,fat
200,195,fat
193,91,normal
152,88,fat
188,55,thin
160,109,fat
197,88,normal
191,134,fat
162,57,normal
179,75,normal
157,169,fat
197,102,fat
173,140,fat
167,41,thin
180,170,fat
184,60,thin
199,196,fat
191,108,fat
196,72,normal
167,37,thin
189,145,fat
192,137,fat
192,189,fat
187,142,fat
154,57,normal
154,123,fat
200,71,thin
153,144,fat
163,151,fat
165,200,fat
153,187,fat
196,165,fat
199,50,thin
176,81,fat
154,175,fat
176,170,fat
172,48,thin
169,103,fat
199,63,thin
195,129,fat
174,90,fat
150,154,fat
165,115,fat
194,73,normal
195,134,fat
193,57,thin
165,97,fat
192,39,thin
170,156,fat
197,134,fat
157,153,fat
189,92,fat
178,159,fat
172,162,fat
151,198,fat
177,106,fat
189,74,normal
150,83,fat
157,92,fat
162,135,fat
155,133,fat
178,88,fat
155,180,fat
177,128,fat
185,53,thin
173,135,fat
150,155,fat
165,138,fat
177,97,fat
198,197,fat
185,72,normal
200,58,thin
156,140,fat
195,137,fat
198,52,thin
180,169,fat
199,40,thin
169,148,fat
182,60,thin
181,133,fat
183,191,fat
185,160,fat
175,111,fat
171,120,fat
156,50,normal
187,54,thin
155,84,fat
178,62,normal
167,56,normal
170,119,fat
164,57,normal
169,129,fat
152,91,fat
172,44,thin
156,170,fat
153,168,fat
181,155,fat
199,129,fat
169,94,fat
196,69,thin
150,127,fat
177,165,fat
180,198,fat
195,87,normal
154,168,fat
166,36,thin
157,42,thin
165,183,fat
195,166,fat
188,60,thin
199,95,normal
150,65,fat
183,41,thin
199,68,thin
177,92,fat
160,36,thin
175,130,fat
153,92,fat
179,99,fat
195,99,fat
176,161,fat
155,50,normal
171,134,fat
165,173,fat
153,68,fat
180,197,fat
182,179,fat
191,196,fat
182,136,fat
198,55,thin
196,169,fat
165,110,fat
151,127,fat
187,149,fat
186,163,fat
173,140,fat
184,71,normal
183,177,fat
163,194,fat
185,51,thin
163,67,fat
196,47,thin
168,116,fat
172,121,fat
184,146,fat
181,182,fat
179,73,normal
191,113,fat
189,167,fat
162,116,fat
199,115,fat
169,147,fat
169,149,fat
152,183,fat
154,73,fat
193,193,fat
169,164,fat
191,197,fat
179,194,fat
164,76,fat
156,142,fat
181,183,fat
197,76,normal
181,156,fat
198,123,fat
171,189,fat
184,49,thin
159,102,fat
192,37,thin
162,128,fat
168,113,fat
191,169,fat
155,190,fat
198,192,fat
179,190,fat
160,52,normal
177,42,thin
150,75,fat
185,87,fat
156,142,fat
196,179,fat
179,139,fat
191,77,normal
193,36,thin
150,133,fat
158,152,fat
180,188,fat
173,143,fat
185,174,fat
169,179,fat
198,181,fat
198,196,fat
156,176,fat
185,105,fat
186,58,thin
167,194,fat
199,156,fat
161,57,normal
178,186,fat
174,46,thin
194,78,normal
198,39,thin
170,143,fat
159,113,fat
157,135,fat
195,50,thin
191,140,fat
150,44,normal
177,95,fat
162,131,fat
151,109,fat
189,143,fat
176,70,normal
187,146,fat
170,127,fat
176,198,fat
173,200,fat
185,83,normal
173,153,fat
155,74,fat
177,73,normal
173,96,fat
178,158,fat
162,54,normal
182,199,fat
180,163,fat
193,49,thin
163,115,fat
157,174,fat
199,53,thin
189,88,normal
170,104,fat
177,174,fat
189,142,fat
159,122,fat
177,192,fat
186,70,normal
153,117,fat
199,191,fat
162,114,fat
187,122,fat
165,172,fat
150,156,fat
188,150,fat
171,66,normal
153,200,fat
161,96,fat
192,88,normal
151,67,fat
198,48,thin
183,122,fat
176,112,fat
171,79,fat
176,171,fat
171,182,fat
155,171,fat
164,112,fat
195,48,thin
191,172,fat
156,157,fat
168,136,fat
178,78,normal
182,35,thin
176,108,fat
179,137,fat
170,49,thin
169,69,normal
183,51,thin
153,183,fat
172,81,fat
196,76,normal
195,61,thin
155,75,fat
193,93,normal
191,45,thin
199,107,fat
176,90,fat
160,106,fat
189,125,fat
156,76,fat
160,75,fat
196,51,thin
177,79,fat
151,101,fat
154,101,fat
178,55,thin
169,183,fat
190,53,thin
195,75,normal
186,63,thin
159,60,normal
159,101,fat
179,97,fat
178,162,fat
167,144,fat
186,164,fat
184,56,thin
172,36,thin
154,51,normal
194,63,thin
176,155,fat
199,185,fat
166,131,fat
167,94,fat
178,145,fat
174,77,fat
198,82,normal
151,111,fat
157,143,fat
188,155,fat
165,80,fat
166,53,normal
180,79,normal
185,167,fat
177,152,fat
196,149,fat
189,42,thin
154,159,fat
189,84,normal
184,42,thin
179,104,fat
181,185,fat
197,104,fat
174,185,fat
156,89,fat
196,155,fat
193,186,fat
168,161,fat
166,83,fat
151,99,fat
175,194,fat
169,86,fat
177,159,fat
170,194,fat
187,81,normal
151,80,fat
172,195,fat
181,156,fat
155,128,fat
194,162,fat
194,192,fat
200,42,thin
183,133,fat
194,111,fat
190,66,thin
159,53,normal
181,195,fat
200,155,fat
192,193,fat
159,183,fat
176,36,thin
150,126,fat
183,121,fat
185,174,fat
172,118,fat
153,180,fat
194,107,fat
184,42,thin
194,62,thin
157,124,fat
187,61,thin
199,53,thin
179,84,fat
196,84,normal
184,181,fat
177,64,normal
193,62,thin
176,158,fat
158,194,fat
160,86,fat
155,38,thin
192,53,thin
157,128,fat
160,64,normal
178,172,fat
199,197,fat
175,155,fat
168,133,fat
155,180,fat
162,151,fat
181,38,thin
173,38,thin
200,101,fat
197,116,fat
174,57,normal
178,165,fat
164,82,fat
155,38,thin
161,116,fat
179,37,thin
192,191,fat
170,83,fat
163,72,fat
188,90,fat
156,132,fat
186,83,normal
177,36,thin
177,197,fat
169,83,fat
154,112,fat
184,122,fat
155,46,normal
193,126,fat
173,173,fat
179,134,fat
164,164,fat
190,187,fat
161,170,fat
162,161,fat
188,81,normal
195,146,fat
177,117,fat
160,157,fat
167,51,thin
177,180,fat
184,176,fat
198,85,normal
166,71,fat
191,102,fat
193,41,thin
162,169,fat
169,195,fat
171,68,normal
169,199,fat
179,70,normal
189,143,fat
153,185,fat
199,199,fat
175,38,thin
154,121,fat
168,140,fat
166,108,fat
199,181,fat
185,194,fat
173,146,fat
153,158,fat
181,84,fat
183,168,fat
179,119,fat
173,69,normal
197,43,thin
190,77,normal
169,190,fat
169,146,fat
185,147,fat
175,143,fat
196,51,thin
154,54,normal
180,190,fat
191,49,thin
150,135,fat
150,129,fat
165,135,fat
160,114,fat
169,134,fat
179,151,fat
175,85,fat
191,120,fat
186,97,fat
196,84,normal
156,102,fat
184,55,thin
170,199,fat
174,131,fat
197,112,fat
164,71,fat
161,94,fat
151,166,fat
180,169,fat
197,145,fat
159,175,fat
160,144,fat
155,166,fat
198,194,fat
154,182,fat
198,195,fat
185,152,fat
185,111,fat
189,163,fat
181,35,thin
194,104,fat
150,55,normal
157,85,fat
153,136,fat
171,35,thin
157,113,fat
196,37,thin
175,166,fat
156,196,fat
152,65,fat
158,136,fat
167,40,thin
165,119,fat
154,45,normal
176,195,fat
182,108,fat
170,44,thin
159,158,fat
171,145,fat
180,35,thin
181,141,fat
196,158,fat
171,160,fat
168,41,thin
163,95,fat
164,130,fat
178,198,fat
153,159,fat
182,159,fat
178,102,fat
179,83,fat
195,122,fat
170,39,thin
171,98,fat
162,64,normal
183,156,fat
159,163,fat
150,85,fat
164,44,thin
156,140,fat
170,120,fat
166,175,fat
151,155,fat
166,66,normal
183,110,fat
167,51,thin
172,179,fat
179,63,normal
154,42,thin
155,89,fat
198,71,thin
170,79,fat
167,138,fat
191,77,normal
191,149,fat
160,75,fat
185,41,thin
188,172,fat
178,101,fat
191,126,fat
154,194,fat
166,54,normal
199,194,fat
179,171,fat
191,141,fat
161,53,normal
194,173,fat
158,89,fat
157,124,fat
150,97,fat
177,57,thin
155,56,normal
150,157,fat
177,182,fat
178,185,fat
197,138,fat
158,111,fat
165,199,fat
199,71,thin
198,111,fat
177,192,fat
177,183,fat
157,96,fat
186,193,fat
184,108,fat
170,47,thin
187,77,normal
155,40,thin
173,171,fat
154,39,thin
161,56,normal
191,97,fat
199,191,fat
160,109,fat
151,195,fat
197,181,fat
178,200,fat
154,70,fat
166,140,fat
176,55,thin
165,148,fat
199,198,fat
200,105,fat
176,42,thin
165,75,fat
183,81,normal
183,151,fat
200,157,fat
181,65,normal
179,122,fat
159,112,fat
179,89,fat
192,197,fat
190,94,fat
175,161,fat
175,37,thin
188,129,fat
182,90,fat
191,188,fat
195,165,fat
186,54,thin
162,94,fat
181,99,fat
152,151,fat
182,110,fat
175,86,fat
185,146,fat
176,109,fat
161,73,fat
151,168,fat
171,188,fat
164,115,fat
154,121,fat
166,186,fat
200,39,thin
178,43,thin
184,60,thin
183,57,thin
175,40,thin
158,165,fat
183,44,thin
171,148,fat
193,72,normal
195,70,thin
175,79,fat
190,125,fat
169,69,normal
183,78,normal
183,181,fat
174,57,normal
185,39,thin
152,131,fat
166,179,fat
190,165,fat
187,199,fat
177,108,fat
168,183,fat
192,36,thin
200,77,normal
171,101,fat
170,183,fat
170,98,fat
200,182,fat
190,176,fat
156,58,normal
163,143,fat
178,187,fat
163,116,fat
156,171,fat
167,170,fat
156,173,fat
182,139,fat
184,73,normal
193,122,fat
161,101,fat
184,198,fat
152,89,fat
151,78,fat
166,123,fat
158,143,fat
152,147,fat
152,153,fat
175,178,fat
199,47,thin
186,133,fat
175,55,thin
185,176,fat
186,36,thin
194,116,fat
184,167,fat
177,59,normal
168,171,fat
159,190,fat
197,147,fat
194,179,fat
156,52,normal
189,87,normal
152,41,thin
166,184,fat
152,200,fat
181,141,fat
198,92,normal
198,100,fat
166,154,fat
153,74,fat
162,192,fat
174,188,fat
193,55,thin
168,174,fat
182,167,fat
181,119,fat
180,79,normal
160,137,fat
168,124,fat
198,174,fat
165,144,fat
196,98,fat
166,162,fat
199,80,normal
200,177,fat
181,146,fat
195,46,thin
192,40,thin
174,176,fat
186,132,fat
187,145,fat
185,122,fat
179,166,fat
159,97,fat
183,108,fat
178,198,fat
150,185,fat
186,178,fat
157,82,fat
196,160,fat
194,182,fat
172,93,fat
198,56,thin
164,92,fat
162,143,fat
166,134,fat
195,172,fat
192,116,fat
190,35,thin
195,52,thin
196,105,fat
177,171,fat
194,35,thin
179,83,fat
168,156,fat
174,175,fat
164,194,fat
166,76,fat
194,169,fat
165,132,fat
166,58,normal
189,200,fat
179,46,thin
169,97,fat
166,177,fat
153,124,fat
161,85,fat
151,121,fat
184,99,fat
167,110,fat
195,72,normal
153,188,fat
177,165,fat
183,179,fat
174,111,fat
185,154,fat
178,36,thin
156,200,fat
167,130,fat
162,112,fat
170,109,fat
152,72,fat
180,69,normal
192,183,fat
151,130,fat
179,107,fat
177,200,fat
198,186,fat
190,135,fat
199,129,fat
169,192,fat
164,78,fat
181,84,fat
179,137,fat
162,82,fat
186,45,thin
158,91,fat
181,118,fat
184,89,fat
186,112,fat
169,151,fat
199,101,fat
177,162,fat
192,80,normal
151,148,fat
197,156,fat
175,184,fat
186,114,fat
184,161,fat
154,166,fat
158,63,fat
168,157,fat
152,93,fat
197,47,thin
151,180,fat
169,131,fat
185,137,fat
178,140,fat
192,150,fat
165,105,fat
169,200,fat
167,129,fat
166,140,fat
165,50,thin
161,168,fat
193,74,normal
168,89,fat
174,175,fat
151,156,fat
173,112,fat
163,181,fat
166,103,fat
162,115,fat
153,97,fat
170,132,fat
173,109,fat
189,154,fat
175,49,thin
154,129,fat
163,128,fat
165,114,fat
196,37,thin
184,106,fat
165,184,fat
183,146,fat
163,188,fat
186,73,normal
168,140,fat
153,176,fat
152,76,fat
161,155,fat
152,188,fat
163,89,fat
190,156,fat
200,166,fat
165,141,fat
186,77,normal
174,76,fat
170,42,thin
193,159,fat
192,69,normal
166,100,fat
187,122,fat
163,132,fat
162,116,fat
154,178,fat
154,69,fat
182,78,normal
168,145,fat
157,191,fat
183,146,fat
173,81,fat
179,181,fat
168,130,fat
152,84,fat
200,70,thin
196,174,fat
167,180,fat
200,153,fat
196,96,normal
173,122,fat
172,155,fat
170,190,fat
152,133,fat
176,101,fat
190,98,fat
193,179,fat
185,191,fat
184,162,fat
179,101,fat
176,163,fat
154,46,normal
190,117,fat
153,80,fat
151,73,fat
161,124,fat
170,102,fat
168,91,fat
153,117,fat
157,194,fat
154,125,fat
161,193,fat
155,160,fat
153,171,fat
182,80,normal
185,148,fat
193,184,fat
167,139,fat
172,91,fat
170,164,fat
165,138,fat
158,39,thin
191,116,fat
153,42,thin
159,65,fat
157,144,fat
193,165,fat
153,155,fat
186,67,normal
179,98,fat
151,58,fat
189,191,fat
176,171,fat
190,89,normal
171,165,fat
161,114,fat
161,153,fat
154,44,normal
184,142,fat
161,104,fat
198,135,fat
150,99,fat
179,131,fat
190,176,fat
169,159,fat
192,114,fat
155,107,fat
184,124,fat
198,78,normal
170,77,fat
195,43,thin
154,170,fat
161,48,normal
177,144,fat
184,86,fat
172,54,thin
153,150,fat
183,132,fat
196,49,thin
151,166,fat
158,85,fat
192,197,fat
199,48,thin
155,136,fat
159,130,fat
152,37,thin
193,104,fat
160,182,fat
191,64,thin
169,66,normal
162,195,fat
182,75,normal
177,102,fat
171,161,fat
171,45,thin
170,156,fat
166,54,normal
171,115,fat
173,65,normal
153,67,fat
179,146,fat
190,198,fat
194,141,fat
200,44,thin
151,112,fat
196,198,fat
172,159,fat
162,175,fat
185,72,normal
162,125,fat
179,54,thin
158,132,fat
156,117,fat
198,174,fat
172,52,thin
156,99,fat
194,188,fat
180,106,fat
182,161,fat
178,126,fat
171,41,thin
187,139,fat
170,86,fat
178,62,normal
189,164,fat
153,124,fat
169,63,normal
161,111,fat
177,112,fat
157,78,fat
150,36,thin
172,177,fat
152,121,fat
160,139,fat
198,178,fat
196,197,fat
171,45,thin
194,109,fat
162,86,fat
189,136,fat
152,192,fat
161,173,fat
168,119,fat
173,187,fat
168,48,thin
155,185,fat
151,155,fat
172,100,fat
175,90,fat
174,121,fat
192,36,thin
158,101,fat
171,195,fat
156,127,fat
160,46,thin
172,40,thin
197,80,normal
189,96,fat
170,159,fat
183,84,fat
164,94,fat
178,161,fat
160,133,fat
158,155,fat
159,64,fat
188,51,thin
162,182,fat
178,141,fat
199,140,fat
168,114,fat
150,105,fat
156,157,fat
173,187,fat
189,78,normal
150,142,fat
180,89,fat
179,129,fat
180,65,normal
184,51,thin
196,136,fat
164,86,fat
158,183,fat
168,84,fat
162,200,fat
185,152,fat
172,151,fat
182,135,fat
168,51,thin
175,122,fat
192,96,fat
183,199,fat
162,62,normal
197,70,thin
150,158,fat
183,191,fat
156,70,fat
180,108,fat
180,65,normal
180,52,thin
150,179,fat
179,98,fat
183,176,fat
154,42,thin
193,114,fat
151,143,fat
197,144,fat
200,39,thin
195,184,fat
150,176,fat
158,90,fat
162,156,fat
159,181,fat
154,95,fat
151,177,fat
169,132,fat
181,118,fat
150,80,fat
192,149,fat
192,107,fat
164,102,fat
163,189,fat
166,90,fat
177,55,thin
188,156,fat
185,58,thin
173,140,fat
154,73,fat
189,115,fat
158,102,fat
151,66,fat
191,149,fat
192,135,fat
166,45,thin
167,42,thin
178,96,fat
188,125,fat
175,165,fat
159,129,fat
196,73,normal
191,134,fat
182,51,thin
153,171,fat
193,86,normal
174,124,fat
186,164,fat
181,196,fat
186,77,normal
187,101,fat
